animal_1,animal_2,chosen_1,chosen_2,win_rate
sheep,unicorn,"[16, 17, 18, 19]","[7, 13, 14]",1.0
sheep,unicorn,"[16, 17, 18, 19]","[8, 14, 15]",0.9
sheep,unicorn,"[17, 18, 19, 20]","[1, 7, 8]",0.85
sheep,unicorn,"[17, 18, 19, 20]","[2, 8, 9]",0.9
sheep,unicorn,"[17, 18, 19, 20]","[3, 9, 10]",0.89
sheep,unicorn,"[17, 18, 19, 20]","[6, 12, 13]",1.0
sheep,unicorn,"[17, 18, 19, 20]","[7, 13, 14]",1.0
sheep,unicorn,"[17, 18, 19, 20]","[8, 14, 15]",0.91
sheep,unicorn,"[17, 18, 19, 20]","[16, 22, 23]",1.0
sheep,unicorn,"[21, 22, 23, 24]","[1, 7, 8]",0.76
sheep,unicorn,"[21, 22, 23, 24]","[2, 8, 9]",0.77
sheep,unicorn,"[21, 22, 23, 24]","[3, 9, 10]",0.62
sheep,unicorn,"[21, 22, 23, 24]","[6, 12, 13]",0.76
sheep,unicorn,"[21, 22, 23, 24]","[7, 13, 14]",0.68
sheep,unicorn,"[21, 22, 23, 24]","[8, 14, 15]",0.75
sheep,unicorn,"[21, 22, 23, 24]","[11, 17, 18]",0.71
sheep,unicorn,"[21, 22, 23, 24]","[12, 18, 19]",0.58
sheep,unicorn,"[21, 22, 23, 24]","[13, 19, 20]",0.94
sheep,unicorn,"[22, 23, 24, 25]","[1, 7, 8]",0.65
sheep,unicorn,"[22, 23, 24, 25]","[2, 8, 9]",0.73
sheep,unicorn,"[22, 23, 24, 25]","[3, 9, 10]",0.64
sheep,unicorn,"[22, 23, 24, 25]","[6, 12, 13]",0.69
sheep,unicorn,"[22, 23, 24, 25]","[7, 13, 14]",0.66
sheep,unicorn,"[22, 23, 24, 25]","[8, 14, 15]",0.64
sheep,unicorn,"[22, 23, 24, 25]","[11, 17, 18]",0.58
sheep,unicorn,"[22, 23, 24, 25]","[12, 18, 19]",0.61
sheep,unicorn,"[22, 23, 24, 25]","[13, 19, 20]",0.87
pairing average win rate,0.7686842105263155, , , 
pig,rabbit,"[1, 2, 6, 7]","[3, 8, 13, 18]",0.32
pig,rabbit,"[1, 2, 6, 7]","[4, 9, 14, 19]",0.4
pig,rabbit,"[1, 2, 6, 7]","[5, 10, 15, 20]",0.18
pig,rabbit,"[1, 2, 6, 7]","[8, 13, 18, 23]",0.39
pig,rabbit,"[1, 2, 6, 7]","[9, 14, 19, 24]",0.35
pig,rabbit,"[1, 2, 6, 7]","[10, 15, 20, 25]",0.23
pig,rabbit,"[2, 3, 7, 8]","[1, 6, 11, 16]",0.32
pig,rabbit,"[2, 3, 7, 8]","[4, 9, 14, 19]",0.45
pig,rabbit,"[2, 3, 7, 8]","[5, 10, 15, 20]",0.28
pig,rabbit,"[2, 3, 7, 8]","[6, 11, 16, 21]",0.34
pig,rabbit,"[2, 3, 7, 8]","[9, 14, 19, 24]",0.52
pig,rabbit,"[2, 3, 7, 8]","[10, 15, 20, 25]",0.24
pig,rabbit,"[3, 4, 8, 9]","[1, 6, 11, 16]",0.23
pig,rabbit,"[3, 4, 8, 9]","[2, 7, 12, 17]",0.52
pig,rabbit,"[3, 4, 8, 9]","[5, 10, 15, 20]",0.23
pig,rabbit,"[3, 4, 8, 9]","[6, 11, 16, 21]",0.31
pig,rabbit,"[3, 4, 8, 9]","[7, 12, 17, 22]",0.5
pig,rabbit,"[3, 4, 8, 9]","[10, 15, 20, 25]",0.28
pig,rabbit,"[4, 5, 9, 10]","[1, 6, 11, 16]",0.17
pig,rabbit,"[4, 5, 9, 10]","[2, 7, 12, 17]",0.46
pig,rabbit,"[4, 5, 9, 10]","[3, 8, 13, 18]",0.29
pig,rabbit,"[4, 5, 9, 10]","[6, 11, 16, 21]",0.14
pig,rabbit,"[4, 5, 9, 10]","[7, 12, 17, 22]",0.42
pig,rabbit,"[4, 5, 9, 10]","[8, 13, 18, 23]",0.3
pig,rabbit,"[6, 7, 11, 12]","[3, 8, 13, 18]",0.53
pig,rabbit,"[6, 7, 11, 12]","[4, 9, 14, 19]",0.47
pig,rabbit,"[6, 7, 11, 12]","[5, 10, 15, 20]",0.31
pig,rabbit,"[6, 7, 11, 12]","[8, 13, 18, 23]",0.6
pig,rabbit,"[6, 7, 11, 12]","[9, 14, 19, 24]",0.57
pig,rabbit,"[6, 7, 11, 12]","[10, 15, 20, 25]",0.26
pig,rabbit,"[7, 8, 12, 13]","[1, 6, 11, 16]",0.35
pig,rabbit,"[7, 8, 12, 13]","[4, 9, 14, 19]",0.71
pig,rabbit,"[7, 8, 12, 13]","[5, 10, 15, 20]",0.41
pig,rabbit,"[7, 8, 12, 13]","[6, 11, 16, 21]",0.42
pig,rabbit,"[7, 8, 12, 13]","[9, 14, 19, 24]",0.68
pig,rabbit,"[7, 8, 12, 13]","[10, 15, 20, 25]",0.37
pig,rabbit,"[8, 9, 13, 14]","[1, 6, 11, 16]",0.44
pig,rabbit,"[8, 9, 13, 14]","[2, 7, 12, 17]",0.62
pig,rabbit,"[8, 9, 13, 14]","[5, 10, 15, 20]",0.44
pig,rabbit,"[8, 9, 13, 14]","[6, 11, 16, 21]",0.4
pig,rabbit,"[8, 9, 13, 14]","[7, 12, 17, 22]",0.66
pig,rabbit,"[8, 9, 13, 14]","[10, 15, 20, 25]",0.4
pig,rabbit,"[9, 10, 14, 15]","[1, 6, 11, 16]",0.28
pig,rabbit,"[9, 10, 14, 15]","[2, 7, 12, 17]",0.51
pig,rabbit,"[9, 10, 14, 15]","[3, 8, 13, 18]",0.47
pig,rabbit,"[9, 10, 14, 15]","[6, 11, 16, 21]",0.3
pig,rabbit,"[9, 10, 14, 15]","[7, 12, 17, 22]",0.5
pig,rabbit,"[9, 10, 14, 15]","[8, 13, 18, 23]",0.49
pig,rabbit,"[11, 12, 16, 17]","[3, 8, 13, 18]",0.55
pig,rabbit,"[11, 12, 16, 17]","[4, 9, 14, 19]",0.47
pig,rabbit,"[11, 12, 16, 17]","[5, 10, 15, 20]",0.28
pig,rabbit,"[11, 12, 16, 17]","[8, 13, 18, 23]",0.58
pig,rabbit,"[11, 12, 16, 17]","[9, 14, 19, 24]",0.44
pig,rabbit,"[11, 12, 16, 17]","[10, 15, 20, 25]",0.25
pig,rabbit,"[12, 13, 17, 18]","[1, 6, 11, 16]",0.39
pig,rabbit,"[12, 13, 17, 18]","[4, 9, 14, 19]",0.7
pig,rabbit,"[12, 13, 17, 18]","[5, 10, 15, 20]",0.43
pig,rabbit,"[12, 13, 17, 18]","[6, 11, 16, 21]",0.41
pig,rabbit,"[12, 13, 17, 18]","[9, 14, 19, 24]",0.73
pig,rabbit,"[12, 13, 17, 18]","[10, 15, 20, 25]",0.4
pig,rabbit,"[13, 14, 18, 19]","[1, 6, 11, 16]",0.4
pig,rabbit,"[13, 14, 18, 19]","[2, 7, 12, 17]",0.62
pig,rabbit,"[13, 14, 18, 19]","[5, 10, 15, 20]",0.38
pig,rabbit,"[13, 14, 18, 19]","[6, 11, 16, 21]",0.41
pig,rabbit,"[13, 14, 18, 19]","[7, 12, 17, 22]",0.63
pig,rabbit,"[13, 14, 18, 19]","[10, 15, 20, 25]",0.37
pig,rabbit,"[14, 15, 19, 20]","[1, 6, 11, 16]",0.32
pig,rabbit,"[14, 15, 19, 20]","[2, 7, 12, 17]",0.47
pig,rabbit,"[14, 15, 19, 20]","[3, 8, 13, 18]",0.57
pig,rabbit,"[14, 15, 19, 20]","[6, 11, 16, 21]",0.3
pig,rabbit,"[14, 15, 19, 20]","[7, 12, 17, 22]",0.49
pig,rabbit,"[14, 15, 19, 20]","[8, 13, 18, 23]",0.49
pig,rabbit,"[16, 17, 21, 22]","[3, 8, 13, 18]",0.34
pig,rabbit,"[16, 17, 21, 22]","[4, 9, 14, 19]",0.43
pig,rabbit,"[16, 17, 21, 22]","[5, 10, 15, 20]",0.19
pig,rabbit,"[16, 17, 21, 22]","[8, 13, 18, 23]",0.43
pig,rabbit,"[16, 17, 21, 22]","[9, 14, 19, 24]",0.36
pig,rabbit,"[16, 17, 21, 22]","[10, 15, 20, 25]",0.27
pig,rabbit,"[17, 18, 22, 23]","[1, 6, 11, 16]",0.36
pig,rabbit,"[17, 18, 22, 23]","[4, 9, 14, 19]",0.49
pig,rabbit,"[17, 18, 22, 23]","[5, 10, 15, 20]",0.25
pig,rabbit,"[17, 18, 22, 23]","[6, 11, 16, 21]",0.26
pig,rabbit,"[17, 18, 22, 23]","[9, 14, 19, 24]",0.45
pig,rabbit,"[17, 18, 22, 23]","[10, 15, 20, 25]",0.29
pig,rabbit,"[18, 19, 23, 24]","[1, 6, 11, 16]",0.28
pig,rabbit,"[18, 19, 23, 24]","[2, 7, 12, 17]",0.53
pig,rabbit,"[18, 19, 23, 24]","[5, 10, 15, 20]",0.34
pig,rabbit,"[18, 19, 23, 24]","[6, 11, 16, 21]",0.25
pig,rabbit,"[18, 19, 23, 24]","[7, 12, 17, 22]",0.55
pig,rabbit,"[18, 19, 23, 24]","[10, 15, 20, 25]",0.21
pig,rabbit,"[19, 20, 24, 25]","[1, 6, 11, 16]",0.12
pig,rabbit,"[19, 20, 24, 25]","[2, 7, 12, 17]",0.41
pig,rabbit,"[19, 20, 24, 25]","[3, 8, 13, 18]",0.37
pig,rabbit,"[19, 20, 24, 25]","[6, 11, 16, 21]",0.22
pig,rabbit,"[19, 20, 24, 25]","[7, 12, 17, 22]",0.41
pig,rabbit,"[19, 20, 24, 25]","[8, 13, 18, 23]",0.25
pairing average win rate,0.3979166666666665, , , 
pig,horse,"[1, 2, 6, 7]","[3, 8, 13]",0.26
pig,horse,"[1, 2, 6, 7]","[4, 9, 14]",0.69
pig,horse,"[1, 2, 6, 7]","[5, 10, 15]",0.21
pig,horse,"[1, 2, 6, 7]","[8, 13, 18]",0.43
pig,horse,"[1, 2, 6, 7]","[9, 14, 19]",0.79
pig,horse,"[1, 2, 6, 7]","[10, 15, 20]",0.21
pig,horse,"[1, 2, 6, 7]","[11, 16, 21]",0.05
pig,horse,"[1, 2, 6, 7]","[12, 17, 22]",0.77
pig,horse,"[1, 2, 6, 7]","[13, 18, 23]",0.46
pig,horse,"[1, 2, 6, 7]","[14, 19, 24]",0.69
pig,horse,"[1, 2, 6, 7]","[15, 20, 25]",0.1
pig,horse,"[2, 3, 7, 8]","[1, 6, 11]",0.24
pig,horse,"[2, 3, 7, 8]","[4, 9, 14]",0.64
pig,horse,"[2, 3, 7, 8]","[5, 10, 15]",0.26
pig,horse,"[2, 3, 7, 8]","[6, 11, 16]",0.28
pig,horse,"[2, 3, 7, 8]","[9, 14, 19]",0.79
pig,horse,"[2, 3, 7, 8]","[10, 15, 20]",0.37
pig,horse,"[2, 3, 7, 8]","[11, 16, 21]",0.18
pig,horse,"[2, 3, 7, 8]","[12, 17, 22]",0.67
pig,horse,"[2, 3, 7, 8]","[13, 18, 23]",0.68
pig,horse,"[2, 3, 7, 8]","[14, 19, 24]",0.65
pig,horse,"[2, 3, 7, 8]","[15, 20, 25]",0.3
pig,horse,"[3, 4, 8, 9]","[1, 6, 11]",0.3
pig,horse,"[3, 4, 8, 9]","[2, 7, 12]",0.7
pig,horse,"[3, 4, 8, 9]","[5, 10, 15]",0.16
pig,horse,"[3, 4, 8, 9]","[6, 11, 16]",0.36
pig,horse,"[3, 4, 8, 9]","[7, 12, 17]",0.85
pig,horse,"[3, 4, 8, 9]","[10, 15, 20]",0.32
pig,horse,"[3, 4, 8, 9]","[11, 16, 21]",0.24
pig,horse,"[3, 4, 8, 9]","[12, 17, 22]",0.64
pig,horse,"[3, 4, 8, 9]","[13, 18, 23]",0.71
pig,horse,"[3, 4, 8, 9]","[14, 19, 24]",0.78
pig,horse,"[3, 4, 8, 9]","[15, 20, 25]",0.23
pig,horse,"[4, 5, 9, 10]","[1, 6, 11]",0.19
pig,horse,"[4, 5, 9, 10]","[2, 7, 12]",0.68
pig,horse,"[4, 5, 9, 10]","[3, 8, 13]",0.31
pig,horse,"[4, 5, 9, 10]","[6, 11, 16]",0.15
pig,horse,"[4, 5, 9, 10]","[7, 12, 17]",0.78
pig,horse,"[4, 5, 9, 10]","[8, 13, 18]",0.57
pig,horse,"[4, 5, 9, 10]","[11, 16, 21]",0.11
pig,horse,"[4, 5, 9, 10]","[12, 17, 22]",0.75
pig,horse,"[4, 5, 9, 10]","[13, 18, 23]",0.37
pig,horse,"[4, 5, 9, 10]","[14, 19, 24]",0.64
pig,horse,"[4, 5, 9, 10]","[15, 20, 25]",0.14
pig,horse,"[6, 7, 11, 12]","[3, 8, 13]",0.84
pig,horse,"[6, 7, 11, 12]","[4, 9, 14]",0.8
pig,horse,"[6, 7, 11, 12]","[5, 10, 15]",0.67
pig,horse,"[6, 7, 11, 12]","[8, 13, 18]",0.91
pig,horse,"[6, 7, 11, 12]","[9, 14, 19]",0.84
pig,horse,"[6, 7, 11, 12]","[10, 15, 20]",0.75
pig,horse,"[6, 7, 11, 12]","[13, 18, 23]",0.92
pig,horse,"[6, 7, 11, 12]","[14, 19, 24]",0.78
pig,horse,"[6, 7, 11, 12]","[15, 20, 25]",0.69
pig,horse,"[7, 8, 12, 13]","[1, 6, 11]",0.89
pig,horse,"[7, 8, 12, 13]","[4, 9, 14]",0.89
pig,horse,"[7, 8, 12, 13]","[5, 10, 15]",0.79
pig,horse,"[7, 8, 12, 13]","[6, 11, 16]",0.97
pig,horse,"[7, 8, 12, 13]","[9, 14, 19]",0.91
pig,horse,"[7, 8, 12, 13]","[10, 15, 20]",0.84
pig,horse,"[7, 8, 12, 13]","[11, 16, 21]",0.93
pig,horse,"[7, 8, 12, 13]","[14, 19, 24]",0.97
pig,horse,"[7, 8, 12, 13]","[15, 20, 25]",0.72
pig,horse,"[8, 9, 13, 14]","[1, 6, 11]",0.83
pig,horse,"[8, 9, 13, 14]","[2, 7, 12]",0.95
pig,horse,"[8, 9, 13, 14]","[5, 10, 15]",0.88
pig,horse,"[8, 9, 13, 14]","[6, 11, 16]",0.81
pig,horse,"[8, 9, 13, 14]","[7, 12, 17]",0.93
pig,horse,"[8, 9, 13, 14]","[10, 15, 20]",0.96
pig,horse,"[8, 9, 13, 14]","[11, 16, 21]",0.81
pig,horse,"[8, 9, 13, 14]","[12, 17, 22]",0.92
pig,horse,"[8, 9, 13, 14]","[15, 20, 25]",0.91
pig,horse,"[9, 10, 14, 15]","[1, 6, 11]",0.68
pig,horse,"[9, 10, 14, 15]","[2, 7, 12]",0.77
pig,horse,"[9, 10, 14, 15]","[3, 8, 13]",0.9
pig,horse,"[9, 10, 14, 15]","[6, 11, 16]",0.77
pig,horse,"[9, 10, 14, 15]","[7, 12, 17]",0.92
pig,horse,"[9, 10, 14, 15]","[8, 13, 18]",0.92
pig,horse,"[9, 10, 14, 15]","[11, 16, 21]",0.72
pig,horse,"[9, 10, 14, 15]","[12, 17, 22]",0.77
pig,horse,"[9, 10, 14, 15]","[13, 18, 23]",0.87
pig,horse,"[11, 12, 16, 17]","[3, 8, 13]",0.91
pig,horse,"[11, 12, 16, 17]","[4, 9, 14]",0.77
pig,horse,"[11, 12, 16, 17]","[5, 10, 15]",0.64
pig,horse,"[11, 12, 16, 17]","[8, 13, 18]",0.86
pig,horse,"[11, 12, 16, 17]","[9, 14, 19]",0.85
pig,horse,"[11, 12, 16, 17]","[10, 15, 20]",0.72
pig,horse,"[11, 12, 16, 17]","[13, 18, 23]",0.86
pig,horse,"[11, 12, 16, 17]","[14, 19, 24]",0.81
pig,horse,"[11, 12, 16, 17]","[15, 20, 25]",0.69
pig,horse,"[12, 13, 17, 18]","[1, 6, 11]",0.93
pig,horse,"[12, 13, 17, 18]","[4, 9, 14]",0.9
pig,horse,"[12, 13, 17, 18]","[5, 10, 15]",0.74
pig,horse,"[12, 13, 17, 18]","[6, 11, 16]",0.92
pig,horse,"[12, 13, 17, 18]","[9, 14, 19]",0.96
pig,horse,"[12, 13, 17, 18]","[10, 15, 20]",0.9
pig,horse,"[12, 13, 17, 18]","[11, 16, 21]",0.82
pig,horse,"[12, 13, 17, 18]","[14, 19, 24]",0.94
pig,horse,"[12, 13, 17, 18]","[15, 20, 25]",0.87
pig,horse,"[13, 14, 18, 19]","[1, 6, 11]",0.78
pig,horse,"[13, 14, 18, 19]","[2, 7, 12]",0.88
pig,horse,"[13, 14, 18, 19]","[5, 10, 15]",0.93
pig,horse,"[13, 14, 18, 19]","[6, 11, 16]",0.94
pig,horse,"[13, 14, 18, 19]","[7, 12, 17]",0.91
pig,horse,"[13, 14, 18, 19]","[10, 15, 20]",0.91
pig,horse,"[13, 14, 18, 19]","[11, 16, 21]",0.85
pig,horse,"[13, 14, 18, 19]","[12, 17, 22]",0.85
pig,horse,"[13, 14, 18, 19]","[15, 20, 25]",0.89
pig,horse,"[14, 15, 19, 20]","[1, 6, 11]",0.71
pig,horse,"[14, 15, 19, 20]","[2, 7, 12]",0.75
pig,horse,"[14, 15, 19, 20]","[3, 8, 13]",0.86
pig,horse,"[14, 15, 19, 20]","[6, 11, 16]",0.74
pig,horse,"[14, 15, 19, 20]","[7, 12, 17]",0.82
pig,horse,"[14, 15, 19, 20]","[8, 13, 18]",0.9
pig,horse,"[14, 15, 19, 20]","[11, 16, 21]",0.67
pig,horse,"[14, 15, 19, 20]","[12, 17, 22]",0.74
pig,horse,"[14, 15, 19, 20]","[13, 18, 23]",0.85
pig,horse,"[16, 17, 21, 22]","[1, 6, 11]",0.08
pig,horse,"[16, 17, 21, 22]","[2, 7, 12]",0.75
pig,horse,"[16, 17, 21, 22]","[3, 8, 13]",0.38
pig,horse,"[16, 17, 21, 22]","[4, 9, 14]",0.67
pig,horse,"[16, 17, 21, 22]","[5, 10, 15]",0.16
pig,horse,"[16, 17, 21, 22]","[8, 13, 18]",0.5
pig,horse,"[16, 17, 21, 22]","[9, 14, 19]",0.8
pig,horse,"[16, 17, 21, 22]","[10, 15, 20]",0.18
pig,horse,"[16, 17, 21, 22]","[13, 18, 23]",0.39
pig,horse,"[16, 17, 21, 22]","[14, 19, 24]",0.7
pig,horse,"[16, 17, 21, 22]","[15, 20, 25]",0.11
pig,horse,"[17, 18, 22, 23]","[1, 6, 11]",0.2
pig,horse,"[17, 18, 22, 23]","[2, 7, 12]",0.68
pig,horse,"[17, 18, 22, 23]","[3, 8, 13]",0.59
pig,horse,"[17, 18, 22, 23]","[4, 9, 14]",0.76
pig,horse,"[17, 18, 22, 23]","[5, 10, 15]",0.23
pig,horse,"[17, 18, 22, 23]","[6, 11, 16]",0.36
pig,horse,"[17, 18, 22, 23]","[9, 14, 19]",0.87
pig,horse,"[17, 18, 22, 23]","[10, 15, 20]",0.27
pig,horse,"[17, 18, 22, 23]","[11, 16, 21]",0.25
pig,horse,"[17, 18, 22, 23]","[14, 19, 24]",0.62
pig,horse,"[17, 18, 22, 23]","[15, 20, 25]",0.18
pig,horse,"[18, 19, 23, 24]","[1, 6, 11]",0.22
pig,horse,"[18, 19, 23, 24]","[2, 7, 12]",0.71
pig,horse,"[18, 19, 23, 24]","[3, 8, 13]",0.63
pig,horse,"[18, 19, 23, 24]","[4, 9, 14]",0.75
pig,horse,"[18, 19, 23, 24]","[5, 10, 15]",0.25
pig,horse,"[18, 19, 23, 24]","[6, 11, 16]",0.36
pig,horse,"[18, 19, 23, 24]","[7, 12, 17]",0.75
pig,horse,"[18, 19, 23, 24]","[10, 15, 20]",0.34
pig,horse,"[18, 19, 23, 24]","[11, 16, 21]",0.32
pig,horse,"[18, 19, 23, 24]","[12, 17, 22]",0.72
pig,horse,"[18, 19, 23, 24]","[15, 20, 25]",0.2
pig,horse,"[19, 20, 24, 25]","[1, 6, 11]",0.12
pig,horse,"[19, 20, 24, 25]","[2, 7, 12]",0.68
pig,horse,"[19, 20, 24, 25]","[3, 8, 13]",0.4
pig,horse,"[19, 20, 24, 25]","[4, 9, 14]",0.72
pig,horse,"[19, 20, 24, 25]","[5, 10, 15]",0.06
pig,horse,"[19, 20, 24, 25]","[6, 11, 16]",0.25
pig,horse,"[19, 20, 24, 25]","[7, 12, 17]",0.79
pig,horse,"[19, 20, 24, 25]","[8, 13, 18]",0.55
pig,horse,"[19, 20, 24, 25]","[11, 16, 21]",0.16
pig,horse,"[19, 20, 24, 25]","[12, 17, 22]",0.76
pig,horse,"[19, 20, 24, 25]","[13, 18, 23]",0.31
pairing average win rate,0.6248750000000002, , , 
pig,cow,"[1, 2, 6, 7]","[3, 4, 5]",0.07
pig,cow,"[1, 2, 6, 7]","[8, 9, 10]",0.76
pig,cow,"[1, 2, 6, 7]","[11, 12, 13]",0.37
pig,cow,"[1, 2, 6, 7]","[12, 13, 14]",0.42
pig,cow,"[1, 2, 6, 7]","[13, 14, 15]",0.38
pig,cow,"[1, 2, 6, 7]","[16, 17, 18]",0.66
pig,cow,"[1, 2, 6, 7]","[17, 18, 19]",0.86
pig,cow,"[1, 2, 6, 7]","[18, 19, 20]",0.67
pig,cow,"[1, 2, 6, 7]","[21, 22, 23]",0.19
pig,cow,"[1, 2, 6, 7]","[22, 23, 24]",0.09
pig,cow,"[1, 2, 6, 7]","[23, 24, 25]",0.18
pig,cow,"[2, 3, 7, 8]","[11, 12, 13]",0.87
pig,cow,"[2, 3, 7, 8]","[12, 13, 14]",0.91
pig,cow,"[2, 3, 7, 8]","[13, 14, 15]",0.9
pig,cow,"[2, 3, 7, 8]","[16, 17, 18]",0.75
pig,cow,"[2, 3, 7, 8]","[17, 18, 19]",0.83
pig,cow,"[2, 3, 7, 8]","[18, 19, 20]",0.83
pig,cow,"[2, 3, 7, 8]","[21, 22, 23]",0.62
pig,cow,"[2, 3, 7, 8]","[22, 23, 24]",0.8
pig,cow,"[2, 3, 7, 8]","[23, 24, 25]",0.62
pig,cow,"[3, 4, 8, 9]","[11, 12, 13]",0.91
pig,cow,"[3, 4, 8, 9]","[12, 13, 14]",0.94
pig,cow,"[3, 4, 8, 9]","[13, 14, 15]",0.89
pig,cow,"[3, 4, 8, 9]","[16, 17, 18]",0.75
pig,cow,"[3, 4, 8, 9]","[17, 18, 19]",0.92
pig,cow,"[3, 4, 8, 9]","[18, 19, 20]",0.83
pig,cow,"[3, 4, 8, 9]","[21, 22, 23]",0.72
pig,cow,"[3, 4, 8, 9]","[22, 23, 24]",0.75
pig,cow,"[3, 4, 8, 9]","[23, 24, 25]",0.64
pig,cow,"[4, 5, 9, 10]","[1, 2, 3]",0.06
pig,cow,"[4, 5, 9, 10]","[6, 7, 8]",0.75
pig,cow,"[4, 5, 9, 10]","[11, 12, 13]",0.4
pig,cow,"[4, 5, 9, 10]","[12, 13, 14]",0.54
pig,cow,"[4, 5, 9, 10]","[13, 14, 15]",0.34
pig,cow,"[4, 5, 9, 10]","[16, 17, 18]",0.73
pig,cow,"[4, 5, 9, 10]","[17, 18, 19]",0.76
pig,cow,"[4, 5, 9, 10]","[18, 19, 20]",0.7
pig,cow,"[4, 5, 9, 10]","[21, 22, 23]",0.18
pig,cow,"[4, 5, 9, 10]","[22, 23, 24]",0.18
pig,cow,"[4, 5, 9, 10]","[23, 24, 25]",0.11
pig,cow,"[6, 7, 11, 12]","[1, 2, 3]",0.25
pig,cow,"[6, 7, 11, 12]","[2, 3, 4]",0.23
pig,cow,"[6, 7, 11, 12]","[3, 4, 5]",0.21
pig,cow,"[6, 7, 11, 12]","[8, 9, 10]",0.73
pig,cow,"[6, 7, 11, 12]","[13, 14, 15]",0.6
pig,cow,"[6, 7, 11, 12]","[16, 17, 18]",0.69
pig,cow,"[6, 7, 11, 12]","[17, 18, 19]",0.76
pig,cow,"[6, 7, 11, 12]","[18, 19, 20]",0.68
pig,cow,"[6, 7, 11, 12]","[21, 22, 23]",0.28
pig,cow,"[6, 7, 11, 12]","[22, 23, 24]",0.37
pig,cow,"[6, 7, 11, 12]","[23, 24, 25]",0.3
pig,cow,"[7, 8, 12, 13]","[1, 2, 3]",0.91
pig,cow,"[7, 8, 12, 13]","[2, 3, 4]",0.95
pig,cow,"[7, 8, 12, 13]","[3, 4, 5]",0.88
pig,cow,"[7, 8, 12, 13]","[16, 17, 18]",0.94
pig,cow,"[7, 8, 12, 13]","[17, 18, 19]",0.97
pig,cow,"[7, 8, 12, 13]","[18, 19, 20]",0.89
pig,cow,"[7, 8, 12, 13]","[21, 22, 23]",0.73
pig,cow,"[7, 8, 12, 13]","[22, 23, 24]",0.84
pig,cow,"[7, 8, 12, 13]","[23, 24, 25]",0.8
pig,cow,"[8, 9, 13, 14]","[1, 2, 3]",0.91
pig,cow,"[8, 9, 13, 14]","[2, 3, 4]",0.93
pig,cow,"[8, 9, 13, 14]","[3, 4, 5]",0.94
pig,cow,"[8, 9, 13, 14]","[16, 17, 18]",0.89
pig,cow,"[8, 9, 13, 14]","[17, 18, 19]",0.96
pig,cow,"[8, 9, 13, 14]","[18, 19, 20]",0.92
pig,cow,"[8, 9, 13, 14]","[21, 22, 23]",0.82
pig,cow,"[8, 9, 13, 14]","[22, 23, 24]",0.89
pig,cow,"[8, 9, 13, 14]","[23, 24, 25]",0.81
pig,cow,"[9, 10, 14, 15]","[1, 2, 3]",0.19
pig,cow,"[9, 10, 14, 15]","[2, 3, 4]",0.35
pig,cow,"[9, 10, 14, 15]","[3, 4, 5]",0.29
pig,cow,"[9, 10, 14, 15]","[6, 7, 8]",0.66
pig,cow,"[9, 10, 14, 15]","[11, 12, 13]",0.57
pig,cow,"[9, 10, 14, 15]","[16, 17, 18]",0.7
pig,cow,"[9, 10, 14, 15]","[17, 18, 19]",0.71
pig,cow,"[9, 10, 14, 15]","[18, 19, 20]",0.74
pig,cow,"[9, 10, 14, 15]","[21, 22, 23]",0.25
pig,cow,"[9, 10, 14, 15]","[22, 23, 24]",0.47
pig,cow,"[9, 10, 14, 15]","[23, 24, 25]",0.22
pig,cow,"[11, 12, 16, 17]","[1, 2, 3]",0.29
pig,cow,"[11, 12, 16, 17]","[2, 3, 4]",0.37
pig,cow,"[11, 12, 16, 17]","[3, 4, 5]",0.28
pig,cow,"[11, 12, 16, 17]","[6, 7, 8]",0.67
pig,cow,"[11, 12, 16, 17]","[7, 8, 9]",0.78
pig,cow,"[11, 12, 16, 17]","[8, 9, 10]",0.67
pig,cow,"[11, 12, 16, 17]","[13, 14, 15]",0.59
pig,cow,"[11, 12, 16, 17]","[18, 19, 20]",0.69
pig,cow,"[11, 12, 16, 17]","[21, 22, 23]",0.26
pig,cow,"[11, 12, 16, 17]","[22, 23, 24]",0.3
pig,cow,"[11, 12, 16, 17]","[23, 24, 25]",0.21
pig,cow,"[12, 13, 17, 18]","[1, 2, 3]",0.85
pig,cow,"[12, 13, 17, 18]","[2, 3, 4]",0.81
pig,cow,"[12, 13, 17, 18]","[3, 4, 5]",0.75
pig,cow,"[12, 13, 17, 18]","[6, 7, 8]",0.89
pig,cow,"[12, 13, 17, 18]","[7, 8, 9]",0.93
pig,cow,"[12, 13, 17, 18]","[8, 9, 10]",0.91
pig,cow,"[12, 13, 17, 18]","[21, 22, 23]",0.9
pig,cow,"[12, 13, 17, 18]","[22, 23, 24]",0.94
pig,cow,"[12, 13, 17, 18]","[23, 24, 25]",0.82
pig,cow,"[13, 14, 18, 19]","[1, 2, 3]",0.78
pig,cow,"[13, 14, 18, 19]","[2, 3, 4]",0.88
pig,cow,"[13, 14, 18, 19]","[3, 4, 5]",0.81
pig,cow,"[13, 14, 18, 19]","[6, 7, 8]",0.92
pig,cow,"[13, 14, 18, 19]","[7, 8, 9]",0.87
pig,cow,"[13, 14, 18, 19]","[8, 9, 10]",0.94
pig,cow,"[13, 14, 18, 19]","[21, 22, 23]",0.9
pig,cow,"[13, 14, 18, 19]","[22, 23, 24]",0.92
pig,cow,"[13, 14, 18, 19]","[23, 24, 25]",0.88
