animal_1,animal_2,chosen_1,chosen_2,win_rate
lunar tick,jade rabbit,"[3, 13, 17, 19]","[14, 25]",0.64
lunar tick,jade rabbit,"[4, 14, 18, 20]","[1, 12]",1.0
lunar tick,jade rabbit,"[4, 14, 18, 20]","[2, 13]",0.94
lunar tick,jade rabbit,"[4, 14, 18, 20]","[6, 17]",0.95
lunar tick,jade rabbit,"[4, 14, 18, 20]","[8, 19]",0.95
lunar tick,jade rabbit,"[4, 14, 18, 20]","[11, 22]",0.96
lunar tick,jade rabbit,"[4, 14, 18, 20]","[12, 23]",1.0
lunar tick,jade rabbit,"[4, 14, 18, 20]","[13, 24]",1.0
lunar tick,jade rabbit,"[7, 17, 21, 23]","[1, 12]",0.38
lunar tick,jade rabbit,"[7, 17, 21, 23]","[2, 13]",1.0
lunar tick,jade rabbit,"[7, 17, 21, 23]","[3, 14]",1.0
lunar tick,jade rabbit,"[7, 17, 21, 23]","[4, 15]",0.41
lunar tick,jade rabbit,"[7, 17, 21, 23]","[8, 19]",0.37
lunar tick,jade rabbit,"[7, 17, 21, 23]","[9, 20]",0.38
lunar tick,jade rabbit,"[7, 17, 21, 23]","[11, 22]",0.41
lunar tick,jade rabbit,"[7, 17, 21, 23]","[13, 24]",1.0
lunar tick,jade rabbit,"[7, 17, 21, 23]","[14, 25]",1.0
lunar tick,jade rabbit,"[8, 18, 22, 24]","[1, 12]",1.0
lunar tick,jade rabbit,"[8, 18, 22, 24]","[2, 13]",0.73
lunar tick,jade rabbit,"[8, 18, 22, 24]","[3, 14]",1.0
lunar tick,jade rabbit,"[8, 18, 22, 24]","[4, 15]",0.68
lunar tick,jade rabbit,"[8, 18, 22, 24]","[6, 17]",0.68
lunar tick,jade rabbit,"[8, 18, 22, 24]","[9, 20]",0.69
lunar tick,jade rabbit,"[8, 18, 22, 24]","[12, 23]",1.0
lunar tick,jade rabbit,"[8, 18, 22, 24]","[14, 25]",1.0
lunar tick,jade rabbit,"[9, 19, 23, 25]","[1, 12]",0.46
lunar tick,jade rabbit,"[9, 19, 23, 25]","[2, 13]",1.0
lunar tick,jade rabbit,"[9, 19, 23, 25]","[3, 14]",0.47
lunar tick,jade rabbit,"[9, 19, 23, 25]","[4, 15]",0.57
lunar tick,jade rabbit,"[9, 19, 23, 25]","[6, 17]",1.0
lunar tick,jade rabbit,"[9, 19, 23, 25]","[7, 18]",1.0
lunar tick,jade rabbit,"[9, 19, 23, 25]","[11, 22]",0.56
lunar tick,jade rabbit,"[9, 19, 23, 25]","[13, 24]",1.0
pairing average win rate,0.7793617021276597, , , 
tribble,moonicorn,"[2, 6, 7, 8]","[4, 9, 10]",1.0
tribble,moonicorn,"[2, 6, 7, 8]","[9, 14, 15]",1.0
tribble,moonicorn,"[2, 6, 7, 8]","[11, 16, 17]",0.7
tribble,moonicorn,"[2, 6, 7, 8]","[12, 17, 18]",0.85
tribble,moonicorn,"[2, 6, 7, 8]","[13, 18, 19]",0.9
tribble,moonicorn,"[2, 6, 7, 8]","[14, 19, 20]",0.75
tribble,moonicorn,"[2, 6, 7, 8]","[16, 21, 22]",0.57
tribble,moonicorn,"[2, 6, 7, 8]","[17, 22, 23]",0.73
tribble,moonicorn,"[2, 6, 7, 8]","[18, 23, 24]",0.61
tribble,moonicorn,"[2, 6, 7, 8]","[19, 24, 25]",0.68
tribble,moonicorn,"[3, 7, 8, 9]","[6, 11, 12]",0.46
tribble,moonicorn,"[3, 7, 8, 9]","[11, 16, 17]",0.92
tribble,moonicorn,"[3, 7, 8, 9]","[12, 17, 18]",0.92
tribble,moonicorn,"[3, 7, 8, 9]","[13, 18, 19]",0.89
tribble,moonicorn,"[3, 7, 8, 9]","[14, 19, 20]",0.81
tribble,moonicorn,"[3, 7, 8, 9]","[16, 21, 22]",0.48
tribble,moonicorn,"[3, 7, 8, 9]","[17, 22, 23]",0.76
tribble,moonicorn,"[3, 7, 8, 9]","[18, 23, 24]",0.64
tribble,moonicorn,"[3, 7, 8, 9]","[19, 24, 25]",0.8
tribble,moonicorn,"[4, 8, 9, 10]","[1, 6, 7]",0.69
tribble,moonicorn,"[4, 8, 9, 10]","[6, 11, 12]",0.61
tribble,moonicorn,"[4, 8, 9, 10]","[7, 12, 13]",0.9
tribble,moonicorn,"[4, 8, 9, 10]","[11, 16, 17]",0.81
tribble,moonicorn,"[4, 8, 9, 10]","[12, 17, 18]",0.96
tribble,moonicorn,"[4, 8, 9, 10]","[13, 18, 19]",0.95
tribble,moonicorn,"[4, 8, 9, 10]","[14, 19, 20]",0.86
tribble,moonicorn,"[4, 8, 9, 10]","[16, 21, 22]",0.51
tribble,moonicorn,"[4, 8, 9, 10]","[17, 22, 23]",0.85
tribble,moonicorn,"[4, 8, 9, 10]","[18, 23, 24]",0.62
tribble,moonicorn,"[4, 8, 9, 10]","[19, 24, 25]",0.9
tribble,moonicorn,"[7, 11, 12, 13]","[3, 8, 9]",1.0
tribble,moonicorn,"[7, 11, 12, 13]","[4, 9, 10]",0.27
tribble,moonicorn,"[7, 11, 12, 13]","[9, 14, 15]",0.37
tribble,moonicorn,"[7, 11, 12, 13]","[14, 19, 20]",0.61
tribble,moonicorn,"[7, 11, 12, 13]","[16, 21, 22]",0.18
tribble,moonicorn,"[7, 11, 12, 13]","[17, 22, 23]",0.87
tribble,moonicorn,"[7, 11, 12, 13]","[18, 23, 24]",0.71
tribble,moonicorn,"[7, 11, 12, 13]","[19, 24, 25]",0.55
tribble,moonicorn,"[8, 12, 13, 14]","[1, 6, 7]",1.0
tribble,moonicorn,"[8, 12, 13, 14]","[4, 9, 10]",1.0
tribble,moonicorn,"[8, 12, 13, 14]","[11, 16, 17]",0.56
tribble,moonicorn,"[8, 12, 13, 14]","[16, 21, 22]",0.51
tribble,moonicorn,"[8, 12, 13, 14]","[17, 22, 23]",0.72
tribble,moonicorn,"[8, 12, 13, 14]","[18, 23, 24]",0.65
tribble,moonicorn,"[8, 12, 13, 14]","[19, 24, 25]",0.46
tribble,moonicorn,"[9, 13, 14, 15]","[1, 6, 7]",0.1
tribble,moonicorn,"[9, 13, 14, 15]","[2, 7, 8]",1.0
tribble,moonicorn,"[9, 13, 14, 15]","[6, 11, 12]",0.35
tribble,moonicorn,"[9, 13, 14, 15]","[11, 16, 17]",0.42
tribble,moonicorn,"[9, 13, 14, 15]","[12, 17, 18]",0.6
tribble,moonicorn,"[9, 13, 14, 15]","[16, 21, 22]",0.22
tribble,moonicorn,"[9, 13, 14, 15]","[17, 22, 23]",0.87
tribble,moonicorn,"[9, 13, 14, 15]","[18, 23, 24]",0.62
tribble,moonicorn,"[9, 13, 14, 15]","[19, 24, 25]",0.44
tribble,moonicorn,"[12, 16, 17, 18]","[1, 6, 7]",0.0
tribble,moonicorn,"[12, 16, 17, 18]","[2, 7, 8]",1.0
tribble,moonicorn,"[12, 16, 17, 18]","[3, 8, 9]",1.0
tribble,moonicorn,"[12, 16, 17, 18]","[4, 9, 10]",0.4
tribble,moonicorn,"[12, 16, 17, 18]","[8, 13, 14]",1.0
tribble,moonicorn,"[12, 16, 17, 18]","[9, 14, 15]",0.43
tribble,moonicorn,"[12, 16, 17, 18]","[14, 19, 20]",1.0
tribble,moonicorn,"[12, 16, 17, 18]","[19, 24, 25]",1.0
tribble,moonicorn,"[13, 17, 18, 19]","[1, 6, 7]",1.0
tribble,moonicorn,"[13, 17, 18, 19]","[2, 7, 8]",1.0
tribble,moonicorn,"[13, 17, 18, 19]","[3, 8, 9]",1.0
tribble,moonicorn,"[13, 17, 18, 19]","[4, 9, 10]",0.44
tribble,moonicorn,"[13, 17, 18, 19]","[6, 11, 12]",1.0
tribble,moonicorn,"[13, 17, 18, 19]","[9, 14, 15]",1.0
tribble,moonicorn,"[13, 17, 18, 19]","[16, 21, 22]",0.56
tribble,moonicorn,"[14, 18, 19, 20]","[1, 6, 7]",0.79
tribble,moonicorn,"[14, 18, 19, 20]","[2, 7, 8]",1.0
tribble,moonicorn,"[14, 18, 19, 20]","[3, 8, 9]",1.0
tribble,moonicorn,"[14, 18, 19, 20]","[4, 9, 10]",0.2
tribble,moonicorn,"[14, 18, 19, 20]","[6, 11, 12]",0.8
tribble,moonicorn,"[14, 18, 19, 20]","[7, 12, 13]",0.76
tribble,moonicorn,"[14, 18, 19, 20]","[11, 16, 17]",0.82
tribble,moonicorn,"[14, 18, 19, 20]","[16, 21, 22]",0.74
tribble,moonicorn,"[14, 18, 19, 20]","[17, 22, 23]",0.72
tribble,moonicorn,"[17, 21, 22, 23]","[1, 6, 7]",0.22
tribble,moonicorn,"[17, 21, 22, 23]","[2, 7, 8]",0.87
tribble,moonicorn,"[17, 21, 22, 23]","[3, 8, 9]",0.8
tribble,moonicorn,"[17, 21, 22, 23]","[4, 9, 10]",0.23
tribble,moonicorn,"[17, 21, 22, 23]","[6, 11, 12]",0.11
tribble,moonicorn,"[17, 21, 22, 23]","[7, 12, 13]",0.3
tribble,moonicorn,"[17, 21, 22, 23]","[8, 13, 14]",0.85
tribble,moonicorn,"[17, 21, 22, 23]","[9, 14, 15]",0.2
tribble,moonicorn,"[17, 21, 22, 23]","[13, 18, 19]",1.0
tribble,moonicorn,"[17, 21, 22, 23]","[14, 19, 20]",1.0
tribble,moonicorn,"[17, 21, 22, 23]","[19, 24, 25]",1.0
tribble,moonicorn,"[18, 22, 23, 24]","[1, 6, 7]",0.39
tribble,moonicorn,"[18, 22, 23, 24]","[2, 7, 8]",1.0
tribble,moonicorn,"[18, 22, 23, 24]","[3, 8, 9]",1.0
tribble,moonicorn,"[18, 22, 23, 24]","[4, 9, 10]",0.49
tribble,moonicorn,"[18, 22, 23, 24]","[6, 11, 12]",0.58
tribble,moonicorn,"[18, 22, 23, 24]","[7, 12, 13]",0.48
tribble,moonicorn,"[18, 22, 23, 24]","[8, 13, 14]",1.0
tribble,moonicorn,"[18, 22, 23, 24]","[9, 14, 15]",0.36
tribble,moonicorn,"[18, 22, 23, 24]","[11, 16, 17]",0.39
tribble,moonicorn,"[18, 22, 23, 24]","[14, 19, 20]",1.0
tribble,moonicorn,"[19, 23, 24, 25]","[1, 6, 7]",0.38
tribble,moonicorn,"[19, 23, 24, 25]","[2, 7, 8]",0.87
tribble,moonicorn,"[19, 23, 24, 25]","[3, 8, 9]",0.86
tribble,moonicorn,"[19, 23, 24, 25]","[4, 9, 10]",0.37
tribble,moonicorn,"[19, 23, 24, 25]","[6, 11, 12]",0.52
tribble,moonicorn,"[19, 23, 24, 25]","[7, 12, 13]",0.43
tribble,moonicorn,"[19, 23, 24, 25]","[8, 13, 14]",0.81
tribble,moonicorn,"[19, 23, 24, 25]","[9, 14, 15]",0.34
tribble,moonicorn,"[19, 23, 24, 25]","[11, 16, 17]",0.5
tribble,moonicorn,"[19, 23, 24, 25]","[12, 17, 18]",1.0
tribble,moonicorn,"[19, 23, 24, 25]","[16, 21, 22]",0.31
pairing average win rate,0.6866363636363636, , , 
tribble,luna moth,"[2, 6, 7, 8]","[1, 3, 12]",0.71
tribble,luna moth,"[2, 6, 7, 8]","[3, 5, 14]",0.72
tribble,luna moth,"[2, 6, 7, 8]","[11, 13, 22]",1.0
tribble,luna moth,"[2, 6, 7, 8]","[12, 14, 23]",1.0
tribble,luna moth,"[2, 6, 7, 8]","[13, 15, 24]",1.0
tribble,luna moth,"[3, 7, 8, 9]","[2, 4, 13]",1.0
tribble,luna moth,"[3, 7, 8, 9]","[11, 13, 22]",1.0
tribble,luna moth,"[3, 7, 8, 9]","[12, 14, 23]",1.0
tribble,luna moth,"[3, 7, 8, 9]","[13, 15, 24]",1.0
tribble,luna moth,"[4, 8, 9, 10]","[1, 3, 12]",0.76
tribble,luna moth,"[4, 8, 9, 10]","[3, 5, 14]",0.77
tribble,luna moth,"[4, 8, 9, 10]","[11, 13, 22]",1.0
tribble,luna moth,"[4, 8, 9, 10]","[12, 14, 23]",1.0
tribble,luna moth,"[4, 8, 9, 10]","[13, 15, 24]",1.0
tribble,luna moth,"[7, 11, 12, 13]","[3, 5, 14]",1.0
tribble,luna moth,"[7, 11, 12, 13]","[6, 8, 17]",1.0
tribble,luna moth,"[7, 11, 12, 13]","[8, 10, 19]",1.0
tribble,luna moth,"[8, 12, 13, 14]","[7, 9, 18]",1.0
tribble,luna moth,"[9, 13, 14, 15]","[1, 3, 12]",1.0
tribble,luna moth,"[9, 13, 14, 15]","[6, 8, 17]",1.0
tribble,luna moth,"[9, 13, 14, 15]","[8, 10, 19]",1.0
tribble,luna moth,"[12, 16, 17, 18]","[2, 4, 13]",1.0
tribble,luna moth,"[12, 16, 17, 18]","[3, 5, 14]",1.0
tribble,luna moth,"[12, 16, 17, 18]","[8, 10, 19]",1.0
tribble,luna moth,"[12, 16, 17, 18]","[11, 13, 22]",1.0
tribble,luna moth,"[12, 16, 17, 18]","[13, 15, 24]",1.0
tribble,luna moth,"[13, 17, 18, 19]","[1, 3, 12]",1.0
tribble,luna moth,"[13, 17, 18, 19]","[3, 5, 14]",1.0
tribble,luna moth,"[13, 17, 18, 19]","[12, 14, 23]",1.0
tribble,luna moth,"[14, 18, 19, 20]","[1, 3, 12]",1.0
tribble,luna moth,"[14, 18, 19, 20]","[2, 4, 13]",1.0
tribble,luna moth,"[14, 18, 19, 20]","[6, 8, 17]",1.0
tribble,luna moth,"[14, 18, 19, 20]","[11, 13, 22]",1.0
tribble,luna moth,"[14, 18, 19, 20]","[13, 15, 24]",1.0
tribble,luna moth,"[17, 21, 22, 23]","[1, 3, 12]",1.0
tribble,luna moth,"[17, 21, 22, 23]","[2, 4, 13]",1.0
tribble,luna moth,"[17, 21, 22, 23]","[3, 5, 14]",1.0
tribble,luna moth,"[17, 21, 22, 23]","[7, 9, 18]",0.75
tribble,luna moth,"[17, 21, 22, 23]","[8, 10, 19]",0.73
tribble,luna moth,"[17, 21, 22, 23]","[13, 15, 24]",1.0
tribble,luna moth,"[18, 22, 23, 24]","[1, 3, 12]",1.0
tribble,luna moth,"[18, 22, 23, 24]","[2, 4, 13]",1.0
tribble,luna moth,"[18, 22, 23, 24]","[3, 5, 14]",1.0
tribble,luna moth,"[18, 22, 23, 24]","[6, 8, 17]",1.0
tribble,luna moth,"[18, 22, 23, 24]","[8, 10, 19]",1.0
tribble,luna moth,"[19, 23, 24, 25]","[1, 3, 12]",1.0
tribble,luna moth,"[19, 23, 24, 25]","[2, 4, 13]",1.0
tribble,luna moth,"[19, 23, 24, 25]","[3, 5, 14]",1.0
tribble,luna moth,"[19, 23, 24, 25]","[6, 8, 17]",0.77
tribble,luna moth,"[19, 23, 24, 25]","[7, 9, 18]",0.69
tribble,luna moth,"[19, 23, 24, 25]","[11, 13, 22]",1.0
pairing average win rate,0.9588235294117646, , , 
tribble,jade rabbit,"[2, 6, 7, 8]","[1, 12]",0.41
tribble,jade rabbit,"[2, 6, 7, 8]","[3, 14]",1.0
tribble,jade rabbit,"[2, 6, 7, 8]","[4, 15]",0.49
tribble,jade rabbit,"[2, 6, 7, 8]","[9, 20]",0.7
tribble,jade rabbit,"[2, 6, 7, 8]","[11, 22]",0.42
tribble,jade rabbit,"[2, 6, 7, 8]","[12, 23]",1.0
tribble,jade rabbit,"[2, 6, 7, 8]","[13, 24]",1.0
tribble,jade rabbit,"[2, 6, 7, 8]","[14, 25]",1.0
tribble,jade rabbit,"[3, 7, 8, 9]","[1, 12]",0.53
tribble,jade rabbit,"[3, 7, 8, 9]","[2, 13]",1.0
tribble,jade rabbit,"[3, 7, 8, 9]","[4, 15]",0.81
tribble,jade rabbit,"[3, 7, 8, 9]","[6, 17]",0.69
tribble,jade rabbit,"[3, 7, 8, 9]","[11, 22]",0.47
tribble,jade rabbit,"[3, 7, 8, 9]","[12, 23]",1.0
tribble,jade rabbit,"[3, 7, 8, 9]","[13, 24]",1.0
tribble,jade rabbit,"[3, 7, 8, 9]","[14, 25]",0.53
tribble,jade rabbit,"[4, 8, 9, 10]","[1, 12]",0.32
tribble,jade rabbit,"[4, 8, 9, 10]","[2, 13]",1.0
tribble,jade rabbit,"[4, 8, 9, 10]","[3, 14]",1.0
tribble,jade rabbit,"[4, 8, 9, 10]","[6, 17]",0.46
tribble,jade rabbit,"[4, 8, 9, 10]","[7, 18]",0.74
tribble,jade rabbit,"[4, 8, 9, 10]","[11, 22]",0.46
tribble,jade rabbit,"[4, 8, 9, 10]","[12, 23]",1.0
tribble,jade rabbit,"[4, 8, 9, 10]","[13, 24]",1.0
tribble,jade rabbit,"[4, 8, 9, 10]","[14, 25]",1.0
tribble,jade rabbit,"[7, 11, 12, 13]","[3, 14]",1.0
tribble,jade rabbit,"[7, 11, 12, 13]","[4, 15]",1.0
tribble,jade rabbit,"[7, 11, 12, 13]","[6, 17]",1.0
tribble,jade rabbit,"[7, 11, 12, 13]","[8, 19]",1.0
tribble,jade rabbit,"[7, 11, 12, 13]","[9, 20]",1.0
tribble,jade rabbit,"[7, 11, 12, 13]","[14, 25]",1.0
tribble,jade rabbit,"[8, 12, 13, 14]","[4, 15]",1.0
tribble,jade rabbit,"[8, 12, 13, 14]","[6, 17]",1.0
tribble,jade rabbit,"[8, 12, 13, 14]","[7, 18]",1.0
tribble,jade rabbit,"[8, 12, 13, 14]","[9, 20]",1.0
tribble,jade rabbit,"[8, 12, 13, 14]","[11, 22]",1.0
tribble,jade rabbit,"[9, 13, 14, 15]","[1, 12]",1.0
tribble,jade rabbit,"[9, 13, 14, 15]","[6, 17]",1.0
tribble,jade rabbit,"[9, 13, 14, 15]","[7, 18]",1.0
tribble,jade rabbit,"[9, 13, 14, 15]","[8, 19]",1.0
tribble,jade rabbit,"[9, 13, 14, 15]","[11, 22]",1.0
tribble,jade rabbit,"[9, 13, 14, 15]","[12, 23]",1.0
tribble,jade rabbit,"[12, 16, 17, 18]","[2, 13]",1.0
tribble,jade rabbit,"[12, 16, 17, 18]","[3, 14]",1.0
tribble,jade rabbit,"[12, 16, 17, 18]","[4, 15]",0.35
tribble,jade rabbit,"[12, 16, 17, 18]","[8, 19]",1.0
tribble,jade rabbit,"[12, 16, 17, 18]","[9, 20]",0.25
tribble,jade rabbit,"[12, 16, 17, 18]","[11, 22]",0.24
tribble,jade rabbit,"[12, 16, 17, 18]","[13, 24]",1.0
tribble,jade rabbit,"[12, 16, 17, 18]","[14, 25]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[1, 12]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[3, 14]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[4, 15]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[9, 20]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[11, 22]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[12, 23]",1.0
tribble,jade rabbit,"[13, 17, 18, 19]","[14, 25]",1.0
tribble,jade rabbit,"[14, 18, 19, 20]","[1, 12]",0.54
tribble,jade rabbit,"[14, 18, 19, 20]","[2, 13]",1.0
tribble,jade rabbit,"[14, 18, 19, 20]","[4, 15]",0.42
tribble,jade rabbit,"[14, 18, 19, 20]","[6, 17]",0.58
tribble,jade rabbit,"[14, 18, 19, 20]","[11, 22]",0.39
tribble,jade rabbit,"[14, 18, 19, 20]","[12, 23]",1.0
tribble,jade rabbit,"[14, 18, 19, 20]","[13, 24]",1.0
tribble,jade rabbit,"[17, 21, 22, 23]","[1, 12]",0.63
tribble,jade rabbit,"[17, 21, 22, 23]","[2, 13]",1.0
tribble,jade rabbit,"[17, 21, 22, 23]","[3, 14]",1.0
tribble,jade rabbit,"[17, 21, 22, 23]","[4, 15]",0.57
tribble,jade rabbit,"[17, 21, 22, 23]","[7, 18]",0.73
tribble,jade rabbit,"[17, 21, 22, 23]","[8, 19]",0.52
tribble,jade rabbit,"[17, 21, 22, 23]","[9, 20]",0.55
tribble,jade rabbit,"[17, 21, 22, 23]","[13, 24]",1.0
tribble,jade rabbit,"[17, 21, 22, 23]","[14, 25]",1.0
tribble,jade rabbit,"[18, 22, 23, 24]","[1, 12]",0.56
tribble,jade rabbit,"[18, 22, 23, 24]","[2, 13]",1.0
tribble,jade rabbit,"[18, 22, 23, 24]","[3, 14]",1.0
tribble,jade rabbit,"[18, 22, 23, 24]","[4, 15]",0.56
tribble,jade rabbit,"[18, 22, 23, 24]","[6, 17]",0.77
tribble,jade rabbit,"[18, 22, 23, 24]","[8, 19]",0.47
tribble,jade rabbit,"[18, 22, 23, 24]","[9, 20]",0.51
tribble,jade rabbit,"[18, 22, 23, 24]","[14, 25]",1.0
tribble,jade rabbit,"[19, 23, 24, 25]","[1, 12]",0.45
tribble,jade rabbit,"[19, 23, 24, 25]","[2, 13]",1.0
tribble,jade rabbit,"[19, 23, 24, 25]","[3, 14]",0.54
tribble,jade rabbit,"[19, 23, 24, 25]","[4, 15]",0.46
tribble,jade rabbit,"[19, 23, 24, 25]","[6, 17]",0.52
tribble,jade rabbit,"[19, 23, 24, 25]","[7, 18]",0.49
tribble,jade rabbit,"[19, 23, 24, 25]","[9, 20]",0.52
tribble,jade rabbit,"[19, 23, 24, 25]","[11, 22]",1.0
pairing average win rate,0.805056179775281, , , 
moonicorn,luna moth,"[1, 6, 7]","[2, 4, 13]",1.0
moonicorn,luna moth,"[1, 6, 7]","[3, 5, 14]",1.0
moonicorn,luna moth,"[1, 6, 7]","[8, 10, 19]",1.0
moonicorn,luna moth,"[1, 6, 7]","[11, 13, 22]",0.75
moonicorn,luna moth,"[1, 6, 7]","[12, 14, 23]",1.0
moonicorn,luna moth,"[1, 6, 7]","[13, 15, 24]",1.0
moonicorn,luna moth,"[2, 7, 8]","[1, 3, 12]",1.0
moonicorn,luna moth,"[2, 7, 8]","[3, 5, 14]",0.64
moonicorn,luna moth,"[2, 7, 8]","[11, 13, 22]",1.0
moonicorn,luna moth,"[2, 7, 8]","[12, 14, 23]",1.0
moonicorn,luna moth,"[2, 7, 8]","[13, 15, 24]",0.86
moonicorn,luna moth,"[3, 8, 9]","[2, 4, 13]",0.73
moonicorn,luna moth,"[3, 8, 9]","[11, 13, 22]",0.94
moonicorn,luna moth,"[3, 8, 9]","[12, 14, 23]",1.0
moonicorn,luna moth,"[3, 8, 9]","[13, 15, 24]",1.0
moonicorn,luna moth,"[4, 9, 10]","[1, 3, 12]",0.0
moonicorn,luna moth,"[4, 9, 10]","[3, 5, 14]",0.26
moonicorn,luna moth,"[4, 9, 10]","[6, 8, 17]",0.9
moonicorn,luna moth,"[4, 9, 10]","[11, 13, 22]",1.0
moonicorn,luna moth,"[4, 9, 10]","[12, 14, 23]",0.44
moonicorn,luna moth,"[4, 9, 10]","[13, 15, 24]",0.86
moonicorn,luna moth,"[6, 11, 12]","[2, 4, 13]",1.0
moonicorn,luna moth,"[6, 11, 12]","[3, 5, 14]",0.63
moonicorn,luna moth,"[6, 11, 12]","[7, 9, 18]",1.0
moonicorn,luna moth,"[6, 11, 12]","[8, 10, 19]",1.0
moonicorn,luna moth,"[6, 11, 12]","[13, 15, 24]",0.84
moonicorn,luna moth,"[7, 12, 13]","[3, 5, 14]",1.0
moonicorn,luna moth,"[7, 12, 13]","[6, 8, 17]",1.0
moonicorn,luna moth,"[7, 12, 13]","[8, 10, 19]",1.0
moonicorn,luna moth,"[8, 13, 14]","[1, 3, 12]",1.0
moonicorn,luna moth,"[8, 13, 14]","[7, 9, 18]",1.0
moonicorn,luna moth,"[9, 14, 15]","[1, 3, 12]",1.0
moonicorn,luna moth,"[9, 14, 15]","[2, 4, 13]",1.0
moonicorn,luna moth,"[9, 14, 15]","[6, 8, 17]",1.0
moonicorn,luna moth,"[9, 14, 15]","[8, 10, 19]",1.0
moonicorn,luna moth,"[9, 14, 15]","[11, 13, 22]",1.0
moonicorn,luna moth,"[11, 16, 17]","[1, 3, 12]",0.56
moonicorn,luna moth,"[11, 16, 17]","[2, 4, 13]",1.0
moonicorn,luna moth,"[11, 16, 17]","[3, 5, 14]",1.0
moonicorn,luna moth,"[11, 16, 17]","[7, 9, 18]",0.27
moonicorn,luna moth,"[11, 16, 17]","[8, 10, 19]",1.0
moonicorn,luna moth,"[11, 16, 17]","[12, 14, 23]",1.0
moonicorn,luna moth,"[11, 16, 17]","[13, 15, 24]",1.0
moonicorn,luna moth,"[12, 17, 18]","[2, 4, 13]",1.0
moonicorn,luna moth,"[12, 17, 18]","[3, 5, 14]",1.0
moonicorn,luna moth,"[12, 17, 18]","[8, 10, 19]",1.0
moonicorn,luna moth,"[12, 17, 18]","[11, 13, 22]",0.56
moonicorn,luna moth,"[12, 17, 18]","[13, 15, 24]",1.0
moonicorn,luna moth,"[13, 18, 19]","[1, 3, 12]",1.0
moonicorn,luna moth,"[13, 18, 19]","[3, 5, 14]",1.0
moonicorn,luna moth,"[13, 18, 19]","[6, 8, 17]",1.0
moonicorn,luna moth,"[13, 18, 19]","[12, 14, 23]",1.0
moonicorn,luna moth,"[14, 19, 20]","[1, 3, 12]",1.0
moonicorn,luna moth,"[14, 19, 20]","[2, 4, 13]",0.74
moonicorn,luna moth,"[14, 19, 20]","[6, 8, 17]",1.0
moonicorn,luna moth,"[14, 19, 20]","[7, 9, 18]",1.0
moonicorn,luna moth,"[14, 19, 20]","[11, 13, 22]",0.73
moonicorn,luna moth,"[14, 19, 20]","[13, 15, 24]",0.67
moonicorn,luna moth,"[16, 21, 22]","[1, 3, 12]",0.58
moonicorn,luna moth,"[16, 21, 22]","[2, 4, 13]",0.48
moonicorn,luna moth,"[16, 21, 22]","[3, 5, 14]",0.35
moonicorn,luna moth,"[16, 21, 22]","[6, 8, 17]",0.83
moonicorn,luna moth,"[16, 21, 22]","[7, 9, 18]",0.37
moonicorn,luna moth,"[16, 21, 22]","[8, 10, 19]",0.58
moonicorn,luna moth,"[16, 21, 22]","[12, 14, 23]",1.0
moonicorn,luna moth,"[16, 21, 22]","[13, 15, 24]",0.6
moonicorn,luna moth,"[17, 22, 23]","[1, 3, 12]",0.79
moonicorn,luna moth,"[17, 22, 23]","[2, 4, 13]",1.0
moonicorn,luna moth,"[17, 22, 23]","[3, 5, 14]",1.0
moonicorn,luna moth,"[17, 22, 23]","[7, 9, 18]",0.36
moonicorn,luna moth,"[17, 22, 23]","[8, 10, 19]",1.0
moonicorn,luna moth,"[17, 22, 23]","[13, 15, 24]",1.0
moonicorn,luna moth,"[18, 23, 24]","[1, 3, 12]",0.72
moonicorn,luna moth,"[18, 23, 24]","[2, 4, 13]",1.0
moonicorn,luna moth,"[18, 23, 24]","[3, 5, 14]",1.0
moonicorn,luna moth,"[18, 23, 24]","[6, 8, 17]",0.85
moonicorn,luna moth,"[18, 23, 24]","[8, 10, 19]",0.58
moonicorn,luna moth,"[18, 23, 24]","[11, 13, 22]",1.0
moonicorn,luna moth,"[19, 24, 25]","[1, 3, 12]",0.48
moonicorn,luna moth,"[19, 24, 25]","[2, 4, 13]",1.0
moonicorn,luna moth,"[19, 24, 25]","[3, 5, 14]",1.0
moonicorn,luna moth,"[19, 24, 25]","[6, 8, 17]",1.0
moonicorn,luna moth,"[19, 24, 25]","[7, 9, 18]",0.0
moonicorn,luna moth,"[19, 24, 25]","[11, 13, 22]",1.0
moonicorn,luna moth,"[19, 24, 25]","[12, 14, 23]",0.5
pairing average win rate,0.8405882352941175, , , 
moonicorn,jade rabbit,"[1, 6, 7]","[2, 13]",0.17
moonicorn,jade rabbit,"[1, 6, 7]","[3, 14]",1.0
moonicorn,jade rabbit,"[1, 6, 7]","[4, 15]",0.2
moonicorn,jade rabbit,"[1, 6, 7]","[8, 19]",0.18
moonicorn,jade rabbit,"[1, 6, 7]","[9, 20]",0.99
moonicorn,jade rabbit,"[1, 6, 7]","[11, 22]",0.96
moonicorn,jade rabbit,"[1, 6, 7]","[12, 23]",1.0
moonicorn,jade rabbit,"[1, 6, 7]","[13, 24]",1.0
